id,ISIN,date,value
13,FR0000120271,13/02/2013,38.505,,,
13,FR0000120271,14/02/2013,37.735,,,
13,FR0000120271,15/02/2013,37.3,,,
13,FR0000120271,18/02/2013,37.445,,,
13,FR0000120271,19/02/2013,38.3,,,
13,FR0000120271,20/02/2013,37.955,,,
13,FR0000120271,21/02/2013,37.23,,,
13,FR0000120271,22/02/2013,38.06,,,
13,FR0000120271,25/02/2013,38.41,,,
13,FR0000120271,26/02/2013,37.195,,,
13,FR0000120271,27/02/2013,38.005,,,
13,FR0000120271,28/02/2013,38.295,,,
13,FR0000120271,01/03/2013,38.315,,,
13,FR0000120271,04/03/2013,38.17,,,
13,FR0000120271,05/03/2013,39,,,
13,FR0000120271,06/03/2013,39.075,,,
13,FR0000120271,07/03/2013,39.16,,,
13,FR0000120271,08/03/2013,39.19,,,
13,FR0000120271,11/03/2013,39.315,,,
13,FR0000120271,12/03/2013,39.35,,,
13,FR0000120271,13/03/2013,39.21,,,
13,FR0000120271,14/03/2013,39.565,,,
13,FR0000120271,15/03/2013,39.165,,,
13,FR0000120271,18/03/2013,38.725,,,
13,FR0000120271,19/03/2013,38.395,,,
13,FR0000120271,20/03/2013,38.73,,,
13,FR0000120271,21/03/2013,38.25,,,
13,FR0000120271,22/03/2013,38.1,,,
13,FR0000120271,25/03/2013,37.8,,,
13,FR0000120271,26/03/2013,37.7,,,
13,FR0000120271,27/03/2013,37.44,,,
13,FR0000120271,28/03/2013,37.355,,,
13,FR0000120271,29/03/2013,37.355,,,
13,FR0000120271,01/04/2013,37.355,,,
13,FR0000120271,02/04/2013,38.2,,,
13,FR0000120271,03/04/2013,37.505,,,
13,FR0000120271,04/04/2013,37.32,,,
13,FR0000120271,05/04/2013,36.745,,,
13,FR0000120271,08/04/2013,36.75,,,
13,FR0000120271,09/04/2013,37.11,,,
13,FR0000120271,10/04/2013,37.46,,,
13,FR0000120271,11/04/2013,37.505,,,
13,FR0000120271,12/04/2013,37.19,,,
13,FR0000120271,15/04/2013,36.55,,,
13,FR0000120271,16/04/2013,36.185,,,
13,FR0000120271,17/04/2013,35.25,,,
13,FR0000120271,18/04/2013,35.28,,,
13,FR0000120271,19/04/2013,35.54,,,
13,FR0000120271,22/04/2013,35.79,,,
13,FR0000120271,23/04/2013,36.945,,,
13,FR0000120271,24/04/2013,37.765,,,
13,FR0000120271,25/04/2013,38.1,,,
13,FR0000120271,26/04/2013,37.55,,,
13,FR0000120271,29/04/2013,38.125,,,
